7528,1442,1511,170,3,65,75,30,883,1271,1156,5364,378,3144
43167,1471,1500,2,1,0,2,0,14,24,18,81,8,39
36130,1492,1500,3,2,1,2,0,11,19,16,78,1,13
96402,1500,1523,6,1,2,2,2,35,13,25,261,19,55
50362,1490,1500,4,1,0,1,3,2,6,4,77,8,11
15019,1484,1500,1,1,0,1,0,2,3,2,6,0,30
160964,1527,1538,5,1,3,1,1,47,23,46,674,16,44
86572,1504,1530,6,0,3,3,0,52,46,89,699,28,69
167173,1500,1525,8,1,4,3,1,55,53,57,408,7,168
9752,1525,1561,28,0,12,12,4,222,148,195,2440,122,522
73835,1492,1501,5,3,2,3,0,20,13,19,199,1,64
10732,1135,1544,336,7,140,158,38,1133,1953,1612,17605,156,2919
143828,1480,1502,8,1,4,3,1,21,50,59,260,8,31
432,1397,1598,254,0,101,127,26,942,658,1957,11612,52,2339
76197,1484,1500,1,1,0,1,0,0,5,0,2,0,7
40361,1510,1510,1,0,1,0,0,14,3,12,22,6,0
17767,1490,1500,1,1,1,0,0,0,3,2,3,0,0
164949,1517,1517,2,1,1,0,1,6,7,5,51,5,1
50317,1510,1510,2,0,1,0,1,30,6,11,131,6,106
54839,1504,1539,10,1,4,5,1,41,37,64,499,21,121
71859,1559,1599,53,5,28,19,6,284,311,407,2867,124,927
144684,1485,1500,1,1,0,1,0,2,8,4,11,3,3
174898,1519,1554,11,1,6,4,1,64,45,75,792,29,231
102231,1546,1562,31,1,16,11,4,123,205,217,2221,117,361
101916,1485,1500,4,3,1,2,1,2,13,13,61,2,0
71759,1515,1545,19,2,9,9,1,191,147,161,1860,50,299
68780,1511,1511,2,0,1,1,0,18,18,17,197,21,3
53020,1491,1500,1,0,0,1,0,3,9,12,29,2,1
75794,1504,1513,6,2,2,2,2,14,32,40,246,2,81
157845,1474,1500,2,0,1,1,0,9,8,11,48,1,35
112265,1609,1648,109,1,50,51,8,600,803,1050,5319,323,1828
6828,1498,1515,8,0,4,3,1,64,47,55,376,24,25
83969,1502,1500,2,1,1,1,0,12,7,6,53,9,9
62463,1474,1500,4,0,0,2,2,8,17,17,95,2,1
48171,1335,1519,56,0,19,31,6,217,487,425,3162,24,801
121932,1410,1500,11,1,1,8,2,36,51,53,669,6,200
172212,1536,1536,3,0,2,0,1,5,13,17,89,9,29
116391,1516,1516,1,0,1,0,0,8,10,3,35,2,3
61982,1486,1500,1,1,0,0,1,0,0,0,0,0,0
118688,1483,1500,2,1,0,1,1,1,3,2,10,0,0
29815,1375,1500,14,2,3,10,1,41,101,90,716,14,104
128629,1512,1512,1,0,1,0,0,3,4,8,67,2,52
92404,1491,1500,1,0,0,1,0,8,16,5,40,1,46
115935,1485,1500,1,1,0,1,0,2,5,2,31,2,0
55316,1534,1542,9,0,6,3,0,62,27,56,610,24,183
134303,1493,1506,6,1,3,2,1,27,48,58,444,20,87
12925,1666,1669,162,2,74,69,19,730,1059,1346,8793,11,1413
140588,1503,1503,3,0,1,1,1,15,6,9,62,12,14
165477,1471,1510,14,1,5,8,1,57,75,87,547,29,203
127463,1484,1529,18,0,8,9,1,68,59,143,1014,35,239
30440,1492,1502,3,1,1,2,0,14,11,13,107,5,21
161225,1484,1500,1,1,1,0,0,2,4,2,18,5,0
142278,1500,1500,2,1,0,0,2,0,0,0,0,0,0
59840,1490,1500,2,1,0,1,1,0,3,0,17,2,0
21994,1522,1530,8,1,4,2,2,54,30,59,379,10,76
15642,1591,1675,359,6,157,164,38,2070,2304,2958,23880,1123,3952
87385,1492,1500,1,1,0,1,0,0,5,0,36,9,28
161533,1500,1500,2,0,1,1,0,8,15,18,132,0,55
48230,1517,1517,1,0,1,0,0,10,9,26,158,0,12
772,1754,1770,293,1,143,127,23,2395,1820,3263,27516,2265,3776
40397,1394,1503,22,1,4,15,3,52,140,132,914,2,219
114174,1484,1500,1,0,0,1,0,0,9,5,7,0,60
102103,1425,1500,5,1,0,5,0,14,52,32,290,5,45
171333,1526,1526,2,0,2,0,0,12,10,36,100,8,82
111891,1490,1500,1,0,0,1,0,8,11,6,101,7,91
59437,1624,1624,63,7,33,18,12,375,232,579,2881,117,873
113081,1483,1500,1,0,0,1,0,0,17,12,95,2,12
96133,1442,1598,107,1,43,56,8,560,674,751,9048,328,4407
13783,1503,1556,113,4,47,52,14,554,583,966,9043,269,1752
102720,1589,1615,146,1,62,65,19,869,955,1235,6979,148,1404
164906,1494,1521,4,0,2,2,0,27,28,51,314,3,96
151052,1518,1532,5,0,3,2,0,32,31,56,459,47,60
146261,1508,1544,15,2,8,3,4,111,92,133,749,50,188
93525,1490,1500,1,1,0,1,0,2,5,6,36,1,6
104153,1508,1561,40,1,18,20,2,179,271,299,1763,23,586
172335,1502,1512,4,1,2,2,0,10,19,22,176,2,21
175668,1580,1601,35,0,17,11,7,148,158,225,2639,63,441
4403,1384,1535,48,1,19,27,2,189,377,310,2587,29,887
147592,1485,1500,1,1,0,1,0,0,2,1,13,8,0
109286,1461,1500,5,1,2,3,0,9,21,21,148,7,21
168644,1489,1500,1,0,0,1,0,5,11,7,106,4,15
116977,1511,1511,1,0,1,0,0,8,4,14,35,5,0
129582,1521,1531,8,0,5,3,0,40,62,54,373,5,180
25141,1474,1500,2,1,0,1,1,7,7,5,48,1,7
162752,1547,1600,122,2,51,56,15,685,494,891,6263,149,2415
118919,1481,1500,1,0,0,1,0,10,11,6,98,1,22
53758,1478,1500,2,2,2,0,0,6,6,11,33,0,0
29794,1490,1500,1,1,0,1,0,12,6,12,205,40,38
175923,1520,1520,1,0,1,0,0,12,7,14,60,9,20
124819,1491,1500,1,0,0,1,0,10,11,7,154,26,37
38992,1504,1520,5,0,2,2,1,29,22,29,140,16,34
126753,1634,1647,339,2,146,161,32,2329,1979,3046,23707,589,3038
165563,1486,1500,1,0,0,1,0,2,17,7,68,4,0
52215,1587,1587,17,0,12,3,2,202,76,123,1617,64,592
168226,1547,1547,16,0,9,5,2,84,87,114,828,30,215
34674,1501,1501,4,0,2,2,0,22,28,46,650,25,253
154548,1444,1502,5,1,1,4,0,35,50,58,606,51,104
121320,1504,1520,10,1,5,5,0,64,69,96,716,41,406
88017,1481,1500,1,1,0,1,0,1,3,1,15,0,0
7270,1716,1720,164,3,96,53,15,1174,795,1560,8159,475,2798
105808,1484,1500,1,1,0,1,0,0,1,0,10,2,0
94645,1527,1607,70,3,31,34,5,546,461,661,6671,525,759
164947,1525,1571,111,0,52,52,7,663,774,877,7994,32,951
71390,1482,1500,4,2,0,2,2,3,7,7,25,5,0
102352,1894,1902,377,3,197,136,44,3668,2290,3764,40514,2545,12870
108909,1559,1559,5,0,4,0,1,42,28,68,329,11,99
165723,1507,1507,2,0,1,1,0,12,15,15,93,0,12
130523,1516,1530,15,4,6,6,3,97,79,120,1288,35,128
19310,1500,1500,1,0,0,0,1,0,0,0,0,0,0
117396,1513,1513,1,0,1,0,0,4,4,6,54,4,26
146437,1600,1618,35,1,21,11,3,311,192,333,3123,220,862
103560,1381,1500,23,0,3,16,4,70,163,102,1026,27,6
135011,1484,1500,1,0,1,0,0,8,10,16,151,2,3
139731,1490,1500,2,0,0,1,1,0,9,3,17,1,20
142364,1420,1524,45,2,19,22,4,196,384,449,2392,89,394
42226,1509,1527,5,0,2,2,1,23,26,29,200,6,19
106027,1500,1516,5,1,1,1,3,23,20,11,216,17,11
12248,1385,1500,18,3,5,10,3,40,95,104,485,0,189
117712,1525,1525,12,0,8,3,1,110,51,135,1040,27,32
47554,1510,1510,1,0,1,0,0,8,2,8,37,1,0
12849,1520,1646,286,20,114,134,38,1399,1756,1994,17831,803,5165
34534,1705,1705,141,1,84,42,15,967,604,1176,11415,426,1112
99134,1486,1500,1,1,0,1,0,1,6,11,34,0,0
104451,1492,1500,1,1,0,1,0,0,6,1,22,2,0
116202,1495,1506,14,3,6,4,4,67,63,96,521,46,126
45619,1486,1500,1,1,0,1,0,1,4,1,6,5,0
54981,1641,1648,89,0,46,39,4,508,585,892,4976,264,1515
143320,1545,1569,95,5,38,37,20,419,461,754,4888,170,1223
89459,1703,1706,35,0,27,7,1,495,148,345,4648,448,865
167853,1508,1500,2,0,1,1,0,17,19,32,208,16,19
101759,1429,1500,7,2,0,5,2,20,42,25,200,0,26
146973,1486,1500,1,1,0,1,0,0,13,5,39,7,0
18441,1490,1500,1,1,0,1,0,2,5,1,31,2,0
47585,1456,1524,78,8,30,32,16,359,273,643,4749,71,1961
151259,1521,1521,2,0,2,0,0,14,6,12,226,3,72
103006,1485,1519,8,0,3,5,0,23,53,68,245,6,147
139276,1473,1521,6,1,2,4,0,31,38,33,302,6,49
112643,1656,1657,38,1,27,9,2,493,131,403,4907,252,369
108674,1535,1536,12,0,7,4,1,52,78,108,649,30,71
71284,1507,1500,2,1,1,1,0,30,9,13,256,63,13
109706,1511,1511,2,0,1,0,1,14,7,8,44,7,0
85374,1524,1554,11,0,4,4,3,52,62,78,462,25,208
118671,1502,1500,2,1,1,1,0,9,16,10,191,33,42
48773,1511,1511,1,0,1,0,0,14,8,8,42,1,0
161337,1476,1511,9,1,2,5,2,29,41,56,321,3,71
12124,1465,1534,6,0,2,4,0,47,50,92,510,9,93
37166,1491,1500,1,0,0,1,0,16,10,19,104,4,12
156502,1596,1611,30,4,17,11,2,154,78,223,1726,463,805
154020,1468,1503,8,0,3,3,2,25,54,54,320,14,31
126727,1483,1513,7,0,2,3,2,14,30,30,213,0,36
76952,1520,1520,8,0,3,3,2,30,40,72,313,18,56
154119,1484,1500,2,0,0,1,1,9,14,8,70,0,5
17649,1544,1575,33,2,15,13,5,238,186,303,2431,125,532
125354,1482,1502,4,1,2,2,0,19,26,40,155,13,28
30643,1512,1512,1,0,1,0,0,5,5,7,39,0,29
107770,1725,1763,173,0,86,70,17,778,944,1459,11996,729,3918
124331,1491,1500,1,1,0,1,0,0,3,0,9,1,0
157532,1482,1500,1,0,0,1,0,3,12,5,80,2,3
86604,1490,1500,1,1,0,0,1,0,0,0,0,0,0
28625,1484,1500,1,0,0,1,0,0,7,1,28,0,45
167421,1491,1500,1,1,0,0,1,0,0,0,0,0,0
6769,1488,1500,1,0,0,1,0,2,8,9,90,3,83
168050,1517,1530,5,1,2,2,1,25,41,55,377,46,176
160994,1527,1540,9,1,5,2,2,106,28,58,613,65,123
83716,1476,1509,13,2,4,7,2,50,94,93,587,10,189
137591,1491,1500,1,0,0,1,0,6,7,4,85,1,16
45492,1516,1521,3,1,2,1,0,13,10,9,167,1,32
161984,1484,1500,1,0,0,1,0,13,10,8,55,0,0
66188,1484,1500,1,0,0,1,0,12,11,11,75,3,2
84834,1423,1500,11,1,3,8,0,35,106,76,364,4,167
74186,1842,1842,1124,11,640,350,134,11477,6608,10964,79306,8189,15705
27179,1482,1500,19,4,9,8,2,135,102,153,620,15,43
153153,1491,1500,2,0,0,1,1,3,4,2,48,0,15
135150,1484,1500,1,1,0,1,0,0,3,0,19,11,0
158909,1483,1544,23,2,8,12,3,104,151,109,1295,36,409
159755,1458,1500,4,2,0,4,0,20,41,35,162,0,12
65671,1643,1691,181,2,80,82,19,1249,1065,1766,12718,315,3192
130028,1517,1525,5,1,3,2,0,29,25,22,457,73,93
96058,1483,1500,3,0,0,1,2,3,12,6,35,1,7
17429,1494,1593,89,4,39,41,9,538,755,816,6120,422,1380
92477,1499,1527,8,0,3,4,1,23,41,56,323,32,181
48272,1496,1576,53,6,18,23,12,240,296,289,2192,79,488
39993,1492,1500,3,0,1,2,0,25,22,17,149,0,32
134470,1765,1774,146,1,81,50,15,1248,613,1334,12113,1369,2558
33520,1480,1500,2,0,0,2,0,4,17,8,96,7,36
37569,1546,1546,6,0,4,1,1,33,35,51,354,17,248
149359,1497,1531,5,1,2,2,1,20,27,33,295,6,103
27904,1490,1500,1,0,0,1,0,8,9,6,59,1,24
80525,1496,1500,2,0,1,1,0,11,12,10,122,23,42
26439,1502,1502,2,0,1,1,0,13,14,23,200,5,62
70590,1402,1530,25,1,8,13,4,107,150,187,1623,65,278
60900,1490,1500,1,1,1,0,0,0,5,0,2,0,0
7943,1480,1524,36,0,17,14,5,243,156,248,2299,64,443
64387,1477,1564,39,0,15,22,2,167,262,298,2164,97,675
15886,1491,1500,1,0,0,1,0,1,7,3,27,3,0
3762,1716,1722,306,1,144,138,24,1502,2975,3151,20249,602,2815
169255,1487,1500,1,0,0,1,0,19,9,6,85,1,48
2275,1684,1687,252,1,124,107,21,1401,2008,2481,17424,580,5732
5969,1482,1524,29,3,13,10,6,122,108,188,1268,1,478
135732,1476,1500,2,0,0,2,0,8,20,22,86,0,11
40211,1492,1527,7,1,4,3,0,61,38,57,724,118,45
136435,1507,1500,2,1,1,1,0,6,14,26,104,2,6
19503,1635,1658,389,10,165,165,59,1701,1998,2999,28079,1572,6799
134225,1499,1500,2,0,1,1,0,17,9,15,89,2,39
60189,1512,1558,31,2,13,15,3,137,172,273,1140,81,208
26983,1281,1500,33,3,8,18,7,102,279,198,1479,6,88
77264,1516,1524,4,0,3,1,0,30,26,55,524,13,101
90855,1484,1500,1,0,0,1,0,2,9,3,41,0,58
114011,1508,1559,22,3,8,9,5,131,121,133,1782,129,434
42214,1516,1543,10,3,5,4,1,42,39,90,727,2,74
50906,1479,1500,3,0,1,2,0,9,33,25,221,2,41
156024,1500,1500,1,0,0,0,1,0,0,0,0,0,0
126275,1536,1536,3,0,3,0,0,45,11,43,247,11,32
18878,1531,1531,4,1,3,1,0,36,22,49,358,39,74
16720,1502,1502,3,1,1,1,1,5,3,13,141,0,55
157743,1495,1517,10,0,4,6,0,89,90,126,586,32,204
46435,1414,1500,9,3,0,6,3,16,36,20,347,3,26
14163,1502,1502,2,0,1,1,0,22,7,11,208,5,77
18128,1584,1584,8,0,7,0,1,41,39,105,408,0,68
73081,1486,1553,79,1,30,38,11,430,487,487,3611,144,1093
70190,1456,1500,5,0,1,4,0,12,42,34,257,3,23
158283,1556,1574,33,1,14,13,6,240,177,271,1762,135,566
153649,1474,1500,3,1,0,2,1,3,21,16,51,2,20
166636,1477,1519,6,0,2,4,0,45,47,57,325,23,67
63801,1471,1572,89,2,33,42,14,392,568,702,5727,179,1828
124065,1489,1500,1,1,1,0,0,3,7,5,26,4,0
89716,1497,1518,72,1,31,29,12,361,311,465,2518,123,1316
143946,1520,1520,2,0,2,0,0,13,16,16,163,9,85
95360,1549,1561,42,0,19,17,6,312,282,347,1885,100,309
104378,1340,1532,28,0,7,18,3,81,263,200,1171,20,143
52600,1555,1561,13,1,9,3,1,81,93,123,603,35,94
90480,1484,1500,1,1,0,1,0,5,16,14,61,1,15
2393,1368,1500,85,2,34,47,4,591,475,689,4331,386,1175
98619,1711,1744,682,11,303,327,52,3816,4196,5321,53091,3871,13534
63569,1490,1500,1,1,1,0,0,0,2,2,3,0,0
28562,1530,1550,12,3,6,4,2,46,54,98,575,29,151
57563,1495,1528,6,1,3,2,1,34,31,56,354,10,160
39349,1487,1500,1,1,0,1,0,3,6,2,92,7,0
84267,1488,1516,5,1,1,3,1,28,33,46,348,39,80
107061,1502,1516,3,0,1,1,1,24,18,23,271,29,3
49413,1456,1533,73,4,28,32,13,284,502,453,3048,165,458
20773,1440,1500,16,3,6,7,3,32,89,90,682,13,173
22058,1501,1501,2,0,1,1,0,15,12,15,166,6,12
145768,1518,1518,3,0,2,1,0,26,25,42,238,26,40
3446,1489,1500,1,0,0,1,0,8,8,11,38,2,0
45693,1485,1500,1,1,0,1,0,1,4,5,28,1,49
146251,1597,1627,188,3,83,85,20,1298,1244,1634,8610,696,2092
113820,1503,1500,2,1,1,1,0,8,8,7,67,3,47
75517,1484,1500,1,1,0,1,0,6,5,2,36,5,0
150509,1513,1521,5,1,2,1,2,7,13,33,118,9,7
91493,1613,1613,76,2,34,28,14,435,363,703,4470,242,1614
85684,1500,1500,3,0,1,1,1,12,11,18,84,3,0
72244,1491,1500,1,1,0,1,0,0,9,2,10,0,0
77889,1478,1592,121,0,52,60,9,750,889,855,9674,234,2093
94634,1491,1500,2,1,0,1,1,3,11,11,54,0,19
163220,1484,1500,5,0,1,3,1,16,32,35,256,7,34
59571,1411,1603,248,9,99,123,26,1029,1749,1729,18537,311,3541
168907,1490,1500,1,0,0,1,0,3,7,2,29,1,31
89153,1487,1500,1,0,0,1,0,10,8,10,181,19,8
6134,1602,1612,32,0,17,10,5,197,161,292,2272,96,486
137011,1491,1500,1,0,0,1,0,1,5,6,48,0,15
97069,1504,1500,2,1,1,1,0,15,6,15,124,9,10
70413,1489,1500,1,0,0,1,0,3,9,2,49,0,25
131936,1510,1510,3,1,1,1,1,1,19,5,46,0,4
33732,1485,1500,1,0,0,1,0,8,6,7,177,7,58
56289,1449,1500,3,1,1,2,0,24,21,20,210,12,29
9703,1281,1584,456,6,182,215,59,2120,3625,2175,40944,908,7140
35901,1577,1580,55,13,25,18,12,235,163,442,2585,122,471
79526,1492,1500,3,0,1,1,1,18,15,15,177,4,35
163798,1458,1519,54,0,20,27,7,384,281,392,2980,192,1539
30368,1490,1500,2,1,0,1,1,1,4,1,4,3,0
171015,1453,1500,4,1,0,4,0,8,20,25,99,6,24
14829,1642,1642,47,4,27,14,6,411,201,358,4678,422,494
41273,1502,1500,2,1,1,1,0,6,12,17,141,26,5
124109,1483,1500,1,0,0,1,0,4,10,10,115,10,52
30599,1584,1598,255,8,110,122,23,1227,2203,2049,14723,48,3852
39843,1557,1557,12,0,7,3,2,57,51,68,632,43,34
26583,1441,1500,5,2,2,3,0,3,40,0,77,0,8
120725,1490,1500,1,0,0,1,0,19,13,23,111,12,8
166605,1480,1500,2,0,0,2,0,19,9,19,294,6,11
56995,1457,1500,3,1,0,3,0,31,30,22,562,54,43
136668,1503,1503,2,0,1,1,0,4,14,8,121,4,4
151403,1489,1500,1,1,0,1,0,2,9,8,17,0,0
114862,1490,1500,1,1,0,1,0,0,4,0,29,2,0
11756,1415,1500,5,1,0,5,0,3,28,18,178,11,7
89672,1527,1561,12,0,6,5,1,113,79,123,1420,115,385
104211,1535,1562,7,0,4,2,1,94,65,78,1128,99,221
114413,1620,1629,29,1,16,9,4,132,187,271,1774,216,500
99983,1484,1503,15,0,6,8,1,76,85,177,674,8,282
32063,1501,1501,2,0,1,1,0,17,10,15,85,0,12
38359,1444,1500,17,3,5,9,3,67,104,100,793,50,117
98873,1485,1500,1,1,0,1,0,1,4,2,11,0,0
74509,1449,1500,12,2,5,7,0,37,63,86,389,2,294
149220,1507,1527,4,1,2,2,0,28,15,10,460,49,58
133736,1469,1500,4,2,0,3,1,4,26,18,57,1,20
119026,1530,1530,4,0,3,0,1,35,11,16,185,7,81
77125,1491,1500,1,1,0,1,0,1,3,3,14,0,0
121310,1500,1500,2,1,2,0,0,8,7,18,121,23,0
32331,1539,1550,4,0,3,1,0,36,24,58,404,80,82
169737,1495,1508,5,1,2,2,1,18,14,31,300,0,26
12419,1476,1500,3,2,0,1,2,0,6,1,19,4,13
37163,1515,1515,2,1,1,0,1,15,4,15,59,6,26
103211,1511,1520,57,1,25,24,8,310,265,373,3601,136,1183
120260,1485,1500,1,0,0,1,0,5,11,10,151,3,48
162937,1485,1500,1,1,0,1,0,0,5,3,20,2,0
53278,1492,1500,1,1,0,1,0,3,2,0,13,1,0
34778,1500,1500,4,1,0,0,4,0,0,0,0,0,0
27739,1519,1526,63,1,26,29,8,389,296,531,3930,82,745
154178,1429,1500,11,2,2,6,3,26,79,50,326,8,46
101093,1495,1504,3,0,1,2,0,12,26,30,131,0,48
172334,1504,1504,3,1,1,1,1,57,12,16,209,30,56
170309,1579,1606,34,0,17,14,3,216,241,299,2613,177,426
53060,1472,1500,2,0,0,2,0,6,19,14,88,17,7
92023,1469,1500,2,1,1,1,0,12,8,8,144,23,17
18721,1448,1584,169,3,67,82,20,1078,1051,1206,9211,568,1417
106457,1473,1500,2,0,0,2,0,16,15,20,66,3,0
31019,1511,1511,1,0,1,0,0,12,5,9,27,1,2
47279,1490,1500,1,1,0,1,0,0,3,1,6,0,0
10534,1490,1500,1,0,0,1,0,3,7,1,45,0,13
116254,1491,1500,1,0,0,1,0,3,11,6,25,0,5
100267,1464,1534,12,4,5,5,2,24,59,50,478,51,156
47647,1509,1509,1,0,1,0,0,10,3,9,30,1,0
78742,1544,1550,9,1,6,3,0,82,39,67,522,94,193
48417,1490,1500,1,0,0,0,1,0,0,0,0,0,0
60569,1506,1509,6,1,3,2,1,40,42,62,378,15,77
62597,1570,1583,41,2,19,18,4,248,196,293,2900,111,862
20407,1400,1561,54,0,21,32,1,271,367,455,4014,160,605
18580,1350,1550,23,4,5,15,3,42,138,96,689,0,56
155420,1483,1500,7,0,2,3,2,62,30,54,640,46,92
147312,1484,1500,1,0,0,1,0,14,9,10,130,10,0
76085,1463,1533,23,0,8,12,3,109,151,136,1205,15,314
30078,1500,1500,11,0,5,6,0,73,50,109,859,40,118
34865,1484,1500,1,0,0,1,0,1,2,1,65,4,46
32318,1491,1500,1,0,0,1,0,20,10,8,164,0,10
54942,1485,1513,8,1,3,4,1,44,65,79,637,12,30
94574,1500,1500,2,1,1,1,0,4,14,13,82,7,50
169790,1534,1568,17,1,8,9,0,115,132,244,1277,86,322
153754,1533,1546,13,3,6,4,3,66,57,112,293,35,128
73218,1483,1517,8,1,2,4,2,43,37,34,352,22,55
58701,1491,1500,2,1,0,1,1,4,9,8,25,0,15
3435,1550,1643,164,9,61,77,26,664,959,1422,6611,208,1216
84344,1502,1502,5,0,1,1,3,29,17,36,249,13,7
6729,1490,1503,6,1,1,2,3,31,19,21,319,35,14
98843,1489,1500,1,1,0,1,0,3,11,9,55,1,4
10115,1513,1528,11,1,6,5,0,60,59,52,628,37,133
45410,1490,1500,1,1,0,1,0,3,4,4,22,1,0
74453,1424,1502,23,1,7,15,1,65,168,171,596,20,527
82936,1457,1502,9,2,4,5,0,46,41,53,401,16,75
9707,1487,1506,8,0,1,3,4,29,32,38,427,7,140
75369,1472,1532,18,3,5,8,5,101,99,117,876,4,35
124025,1490,1500,1,0,1,0,0,3,3,2,15,1,0
15874,1488,1500,1,0,0,1,0,3,13,24,115,0,21
8798,1530,1551,10,1,6,4,0,61,52,64,690,33,282
147163,1838,1841,254,5,127,101,26,1938,1125,2124,23614,1382,4571
173408,1490,1500,2,1,0,1,1,2,9,11,66,2,17
21340,1475,1500,10,2,3,6,1,25,56,49,247,3,49
23191,1534,1570,56,4,28,22,6,372,291,465,3067,284,1289
79978,1491,1537,16,0,5,7,4,91,92,88,959,113,190
145085,1492,1500,2,1,1,0,1,0,2,0,6,1,0
93024,1521,1529,5,0,3,1,1,20,15,22,243,14,164
5117,1422,1500,16,2,4,7,5,53,70,73,436,4,297
59287,1480,1542,19,1,9,9,1,117,117,181,1554,29,302
113473,1484,1500,1,1,0,1,0,4,12,7,58,1,4
62999,1484,1500,1,1,0,1,0,2,6,11,87,2,38
138834,1463,1500,3,1,0,3,0,8,27,10,97,0,26
67907,1472,1500,3,0,1,1,1,18,7,19,131,8,47
169465,1480,1500,2,0,0,2,0,8,13,10,93,5,14
99638,1512,1512,8,0,3,2,3,20,35,35,194,9,9
101445,1476,1500,1,1,0,0,1,0,0,0,0,0,0
165980,1565,1582,21,1,12,7,2,79,156,169,1662,12,457
47267,1493,1501,3,0,1,2,0,19,16,35,107,2,52
92495,1562,1619,66,0,30,28,8,301,382,547,4360,236,603
40549,1482,1500,4,2,2,2,0,22,21,25,155,4,29
39920,1464,1500,3,1,0,3,0,8,19,9,169,7,12
115216,1500,1532,12,1,6,6,0,85,113,136,475,0,130
9405,1472,1500,2,0,0,2,0,9,24,17,174,4,24
164562,1491,1500,1,1,0,1,0,5,3,3,33,5,0
32710,1303,1500,25,1,6,16,3,134,192,183,1245,26,298
39279,1483,1500,5,0,2,3,0,35,53,31,443,9,180
109795,1488,1514,6,0,3,3,0,15,56,54,377,0,96
26563,1371,1511,40,1,10,24,6,165,306,243,1826,38,175
88795,1488,1504,4,1,1,2,1,6,12,9,129,19,68
22259,1503,1500,2,1,2,0,0,7,11,14,129,15,31
18460,1487,1510,58,1,24,22,12,157,300,367,2292,103,350
109778,1498,1507,3,0,1,2,0,33,40,40,204,13,19
169980,1514,1514,1,0,1,0,0,12,6,7,28,3,4
130483,1571,1615,90,0,43,39,8,497,508,793,4697,519,1249
140792,1574,1579,11,1,10,1,0,118,37,118,931,98,147
157741,1512,1512,1,0,1,0,0,2,10,10,45,1,8
120779,1477,1500,3,1,1,1,1,11,6,11,107,12,14
117404,1503,1513,4,0,2,2,0,53,21,40,359,31,6
17691,1524,1548,8,1,4,3,1,27,38,45,539,30,144
94718,1490,1500,1,0,0,1,0,3,6,8,58,7,7
173609,1490,1500,1,0,0,1,0,9,11,14,125,1,5
148028,1547,1547,8,0,6,2,0,74,49,96,483,35,227
55185,1488,1527,27,1,11,12,4,65,134,248,1314,0,122
169902,1497,1522,4,0,2,2,0,36,14,49,231,31,143
78702,1573,1601,79,1,36,36,7,341,469,744,4637,95,653
10105,1572,1627,225,4,93,109,23,1349,1248,2090,12598,58,1320
141640,1462,1500,3,0,0,3,0,10,26,30,190,6,155
70831,1491,1500,1,1,0,0,1,0,0,0,0,0,0
91638,1601,1612,95,6,48,33,14,536,333,925,4167,108,1205
165594,1496,1537,5,0,2,3,0,56,41,60,617,70,204
84911,1511,1553,43,1,21,17,5,185,107,224,2773,175,1080
132793,1512,1512,2,0,1,0,1,7,3,15,56,2,8
116798,1500,1500,3,1,1,1,1,18,11,20,117,7,23
35215,1459,1500,5,0,1,4,0,9,54,31,283,16,91
46579,1485,1500,1,0,0,1,0,2,10,6,46,1,11
27677,1477,1501,4,1,1,3,0,26,22,41,297,7,120
129708,1491,1500,1,0,0,1,0,0,11,4,45,3,3
163517,1531,1578,47,2,22,24,1,298,239,403,4620,67,871
84241,1517,1517,1,0,1,0,0,13,13,24,95,12,26
36735,1551,1566,12,1,7,4,1,57,46,88,833,18,40
90265,1520,1556,45,1,20,19,6,291,207,324,2448,118,399
3074,1571,1577,170,10,74,69,27,996,858,1237,6075,287,1834
77354,1534,1547,4,1,4,0,0,55,14,44,259,39,22
110925,1472,1530,11,2,5,6,0,152,73,87,1536,193,188
159242,1483,1500,5,1,1,2,2,6,19,18,134,1,54
143941,1602,1602,9,0,9,0,0,84,32,81,696,48,293
80281,1397,1500,12,2,0,9,3,13,99,43,266,12,8
3660,1485,1500,1,1,0,1,0,0,5,3,37,0,2
43731,1582,1602,115,7,50,46,19,485,314,672,6686,706,2360
11260,1503,1503,35,1,15,17,3,184,221,327,1696,64,455
110319,1611,1621,73,0,39,23,11,372,285,608,5082,161,2288
69124,1430,1503,12,2,2,8,2,33,80,78,407,23,172
105335,1484,1510,7,0,2,3,2,24,12,28,208,33,95
25843,1464,1500,10,6,5,3,2,43,7,43,243,8,101
105605,1510,1500,2,1,2,0,0,12,9,11,204,8,69
7655,1602,1612,43,1,22,16,5,423,180,359,3925,133,1302
6038,1441,1542,138,10,54,62,22,559,628,824,6525,152,1598
138908,1488,1500,1,0,0,1,0,3,14,10,46,3,0
66398,1490,1500,2,1,0,1,1,0,1,0,3,0,0
42601,1570,1573,264,20,107,114,43,1199,1552,1763,9188,436,3556
173931,1519,1543,9,0,5,2,2,72,43,79,684,109,129
7182,1528,1602,87,1,36,38,13,382,464,839,5672,330,1052
138997,1503,1500,2,1,2,0,0,10,8,10,129,12,0
106984,1525,1552,13,0,7,5,1,39,86,123,542,20,140
62249,1485,1500,2,0,0,1,1,1,12,4,58,10,18
141308,1530,1530,7,1,3,1,3,46,27,66,307,23,121
31870,1511,1544,33,4,15,13,5,109,191,211,1305,42,399
39324,1620,1628,93,8,48,37,8,675,393,775,7415,619,1392
26480,1543,1585,130,20,57,54,19,578,642,1059,4773,222,883
88355,1465,1556,41,1,14,20,7,159,290,306,1988,49,316
